,time_stamp,Acceleration,Gravity,Lidar,Pixel,Velocity,Magnetic,Position,Orientation,Perception,Speed,Behavior
200,2011-01-09 08:00:00,4.75088059624,-28.4232129915,-0.836430589276,304.120339064,64.8190172336,-12.5135766214,-0.0480860635926,47.4101541629,12.1860995055,301.464638115,run
201,2011-01-09 09:00:00,2.78326594098,-8.06453760678,-0.824985442976,308.709258859,9.80230116241,71.36631147930001,-0.5983984979510001,1.43647775836,-15.2430992894,300.942624659,walk
203,2011-01-09 11:00:00,3.20783104473,-33.788209049,-3.43590424826,308.826045317,52.4134866317,1.76401604585,0.5805141042399999,15.4661834697,26.9664359602,300.784084684,walk
204,2011-01-09 12:00:00,1.9500385707099999,-22.480601525100003,-7.7099521797,291.500071946,10.5142334269,43.7755857691,-0.193547316844,30.550327618,-71.2603952898,300.670341566,run
206,2011-01-09 14:00:00,3.0215524146,-18.4169184364,-1.05532049573,331.770519517,68.2659203349,-67.7731452849,1.37447881564,44.869741644799994,41.372436115999996,301.12166087400004,walk
207,2011-01-09 15:00:00,2.7477396075400002,-19.0632744243,-9.87572427592,293.744948326,-40.1264532559,67.7773184619,-1.09145703278,46.1077509795,37.3191531678,301.155303424,walk
208,2011-01-09 16:00:00,4.63090713353,-13.5813985618,-8.18476292662,298.799184282,25.7721369575,19.2520899393,0.700587990301,29.0218194433,98.0887020509,301.530565749,walk
209,2011-01-09 17:00:00,4.59366717817,-3.6774734012400003,-3.44899804695,298.332017364,13.055865347200001,33.7979784057,-0.24962001731800001,44.274455109499996,-128.412487311,301.432738763,wait
210,2011-01-09 18:00:00,1.9743780646200002,-19.4694652708,-7.46979946648,282.42595126,142.41497360600002,-2.7237414241900004,-0.128199037646,50.941828708,-77.0311539793,300.657460393,run
214,2011-01-09 22:00:00,0.675395790234,-21.8859799778,-1.73439558083,303.749914793,31.742085240999998,11.0873686027,-0.508626025276,61.7865521339,41.689500080100004,300.58973957,walk
215,2011-01-09 23:00:00,2.52831082838,-33.8599818438,-8.787894553780001,308.04835156400003,-21.423080301600002,-59.8448010488,0.40529949589,2.02860117423,-31.3737006693,300.88699000599996,walk
216,2011-01-10 00:00:00,0.107624026371,-29.290000196999998,-6.55451660316,312.394295888,-64.31641406899999,18.7564958118,0.7968502002779999,22.749357217199996,-69.4345979219,300.165700616,walk
217,2011-01-10 01:00:00,4.73985105609,-25.6039637877,-4.8569075363800005,294.036863177,-3.04982024317,27.6306859091,-1.38113845752,35.5257055784,115.24217337700001,301.227178679,wait
218,2011-01-10 02:00:00,4.13557735585,-32.7254523052,-9.5176328509,297.466258203,1.4005654399399998,-0.985070572292,-0.7053105562980001,27.165828364,6.48000125333,301.305913305,wait
219,2011-01-10 03:00:00,0.07509490371060001,-34.5220609878,-9.10108462834,315.08189553,2.38788421931,-15.9438090722,0.7227678200319999,1.00389538445,-59.4877869405,300.160123221,wait
220,2011-01-10 04:00:00,0.8809812778749999,-16.8877812488,-2.1658522698,299.10034344900004,62.344677169499995,-2.6805639144,-0.717834817084,28.2044678583,20.5016198368,300.41686649900004,wait
221,2011-01-10 05:00:00,1.66031787183,-2.2524247395700003,-9.336414559089999,329.558482544,35.054083487,-37.2325435634,1.48351047237,52.2252886178,73.1262097732,300.863037674,walk
222,2011-01-10 06:00:00,0.654984224055,-34.5202459879,-5.59355092967,312.598287602,27.4035741866,-3.61575919354,-0.744797140281,26.3580136229,-15.391538898399999,300.237611097,run
223,2011-01-10 07:00:00,4.04745346063,-22.067657817199997,-2.46182611174,296.61832302,70.454246234,-42.0215099458,-1.43133868628,33.7625010664,-141.07835279,301.375403458,wait
224,2011-01-10 08:00:00,1.7236832634200001,-8.65374085723,-1.68953046419,305.499765528,67.1009016044,11.8227766843,0.830798500447,59.9216807042,49.3981712501,300.087904466,run
225,2011-01-10 09:00:00,4.70053741167,-32.8387154139,-10.1639023229,316.69136852400004,79.9886785555,-6.829397575900001,0.937991764848,45.12638677939999,-166.631323366,301.18208207099997,walk
228,2011-01-10 12:00:00,4.22367222696,-3.69884849881,-11.025144620399999,308.048952458,12.927608823900002,-6.22572158859,0.37451345693800003,36.4993263033,27.8424609058,301.030323942,run
229,2011-01-10 13:00:00,4.52696159354,-14.477426373399998,-0.681426390685,297.384514236,101.618651765,17.0683886913,-0.8501726317270001,46.5823176139,-55.678287294200004,301.188540799,run
230,2011-01-10 14:00:00,2.2994013290799997,-13.460903695799999,-0.255143039561,299.108964382,-44.1296320258,19.0899323738,-0.959934087513,42.4295656466,2.38881566791,300.590219628,wait
231,2011-01-10 15:00:00,2.7317340801,-4.59021537631,-0.5410800026870001,290.414298099,133.869581821,1.6843163514500001,0.253216787288,57.661347611800004,119.343043701,301.004539367,walk
233,2011-01-10 17:00:00,1.4285942586700002,-14.5560573904,-2.47406448709,295.62740602900004,3.85038529986,-16.556455096300002,-0.36348057886699997,26.6623340929,56.6473803169,300.51933541200003,wait
234,2011-01-10 18:00:00,2.4512676131,-18.565582216099997,-4.78812513062,328.15082246400004,-62.046807252700006,31.455898475799998,1.17590076865,30.016709528000003,-63.3871097074,300.68787723,wait
235,2011-01-10 19:00:00,2.99555153823,-12.5405824693,-1.07857486114,294.829192287,98.0047040675,-8.90791423471,0.0441939670928,30.0762548157,-59.48276637399999,300.983580094,run
237,2011-01-10 21:00:00,2.96740704098,-15.4011269437,-10.745744000799998,294.445238712,-4.59984982931,-4.38434514439,0.662856041757,58.375704934,-92.0305470216,301.04999683299997,run
238,2011-01-10 22:00:00,2.16838174495,-1.0516560804000001,-8.2538176269,294.019354897,-11.223399671500001,-7.555424809660001,0.227486422469,61.6437498471,234.17415612,300.41594317,wait
239,2011-01-10 23:00:00,4.03680264442,-14.458887651900001,-10.7161114635,310.802845678,63.7421792681,-11.3557735609,0.388475010304,33.6099084525,-23.6677768472,301.211828512,run
241,2011-01-11 01:00:00,4.46444354263,-13.369177289400001,-1.32132689435,286.408124725,141.781669447,-7.837252438639999,-0.42923438894599997,13.4547527572,6.34023341345,301.280416556,run
243,2011-01-11 03:00:00,0.920051008137,-1.01786701901,-9.39024166554,348.27033051,-21.065693970199998,-18.5101745461,1.2904345165200002,43.6392687974,-97.5409166688,300.364066947,walk
244,2011-01-11 04:00:00,3.9396461691300004,-33.5405300536,-8.55178485442,299.199473726,77.9822144627,30.6621745767,1.00753906546,37.6752638827,4.64226616517,301.118849517,wait
245,2011-01-11 05:00:00,3.06015588522,-34.618987702300004,-5.14421624863,287.795194892,77.740233203,-23.429900809899998,0.314931778484,7.33253524733,75.2663773492,301.315861944,run
246,2011-01-11 06:00:00,0.269546360369,-6.16459469114,-1.62708029038,290.184230855,37.490373808200005,-45.26967821979999,0.0827440085491,3.13532955673,-38.124491617,300.305021258,walk
248,2011-01-11 08:00:00,3.3953441828299997,-31.3828497393,-4.1742185336199995,318.779425075,-25.6529285735,15.4667187339,0.0645927111985,5.92932946304,-3.7139396143699996,300.861341792,wait
249,2011-01-11 09:00:00,4.59300888989,-24.9692359271,-6.98763078774,297.040688817,37.9206776235,72.5024426983,-1.1384500336,55.338424068100004,47.0406907278,301.124463219,run
250,2011-01-11 10:00:00,0.0020101244567899998,-17.927439761400002,-3.6543714255300004,297.369670985,68.5421492646,5.62120707224,-0.141536932038,6.0792479656300005,-72.4794269507,300.373731469,run
251,2011-01-11 11:00:00,4.88379574516,-7.34160478171,-4.19737803384,282.256739806,-72.798533475,-34.0232980256,0.46977890391800003,6.891729895689999,-10.7654687576,301.225127265,walk
253,2011-01-11 13:00:00,4.86891769179,-0.209716789263,-8.30863802723,283.743153387,-33.2234875734,-21.958687905500003,-0.100655409928,27.8768826154,-33.0723930129,301.426286645,walk
254,2011-01-11 14:00:00,3.02358050487,-1.78971308252,-9.911969566669999,286.964158985,-84.3152332566,-31.7977994474,-1.01570565675,54.7503663412,32.4819472238,300.76946791,walk
255,2011-01-11 15:00:00,4.1442290399,-28.382138039,-1.41732118165,308.360666154,66.7690214953,44.2219413914,-1.0702878601,14.040419048599999,188.375143145,301.311045176,walk
257,2011-01-11 17:00:00,3.1403809915400003,-4.04608799834,-7.5182632048,325.84579405,7.7363640151499995,-5.61164950788,0.456799317189,32.4099239245,114.72401742299999,300.80978907400004,walk
258,2011-01-11 18:00:00,1.42788140848,-32.2011889543,-1.69132432065,308.963484624,63.6725448496,47.047646398999994,-0.7661611363709999,3.09629030296,134.352619492,300.378852995,run
259,2011-01-11 19:00:00,2.9341667032800003,-29.9150487314,-1.8576977914500001,301.026732755,-2.6092874321400004,-43.3183033188,-1.27701223267,2.3982209829900003,13.4187270975,300.54829431900004,run
260,2011-01-11 20:00:00,3.75010881851,-0.015214412509800001,-6.696151092459999,312.232746372,51.3853925804,24.8238196536,0.27189230235100004,17.8553145347,-7.92215607245,301.479009022,wait
261,2011-01-11 21:00:00,4.29156918215,-0.7450775057969999,-4.17376024109,301.235648165,40.0449068462,3.84241555255,-0.186112657756,16.508448445899997,0.699772528426,300.956905226,wait
262,2011-01-11 22:00:00,3.77541094234,-1.27494335565,-3.0833251133,328.666133847,14.6432658675,19.9143328423,1.4777034758399998,36.0765784279,98.22873416770001,300.909737209,run
263,2011-01-11 23:00:00,3.4902862422400003,-14.6362523577,-3.0219425693199997,292.860727031,44.7169198922,46.3881984074,0.42400132443300004,52.6595960345,-24.6875009117,301.16069051200003,wait
264,2011-01-12 00:00:00,4.32239715027,-6.205385972059999,-0.592051476881,308.325328099,38.154790905700004,10.8207025979,-0.227106520412,55.994525378599995,52.2724495781,301.857629335,wait
265,2011-01-12 01:00:00,1.6134049841799998,-12.8943833168,-6.1151361285000005,283.515057188,68.9276501692,10.7076773995,-1.49176229095,53.4506120667,-39.1253844908,300.570420849,wait
266,2011-01-12 02:00:00,3.35394395394,-23.673553966700002,-9.91691239905,307.70728757,-9.22931474524,-3.6317717760900003,-0.863075061652,58.183733250799996,102.481618094,301.219663704,run
267,2011-01-12 03:00:00,2.25436968207,-27.0552895076,-6.478174331209999,300.467720826,47.768334925299996,-9.9447035623,-0.7759965334450001,44.010845197399995,-20.520773096,300.608941325,walk
268,2011-01-12 04:00:00,1.9105137601599997,-34.3794501179,-1.9832544457799999,336.061173088,17.6549595516,-11.027382655799999,1.33473092561,59.564304146000005,99.9960093967,300.665561109,walk
271,2011-01-12 07:00:00,1.58691972979,-13.509501511099998,-9.2932368941,307.20894266700003,-55.117826099,7.250247348739999,0.6303970400360001,28.1803411842,-7.511157390610001,300.801685607,wait
274,2011-01-12 10:00:00,4.86901038964,-14.4481237111,-8.17425055017,335.065970014,17.4565738175,-21.840378497,1.4867836187999999,19.940364370999998,-62.2781838317,301.530522449,run
275,2011-01-12 11:00:00,3.38900445717,-2.1657906267900002,-8.82420030163,296.967751576,96.8358533257,-9.31061551094,0.195012675269,38.2746854719,-146.47786099,300.800892806,walk
278,2011-01-12 14:00:00,1.71673119887,-26.858273113600003,-10.1145834657,293.694144706,-30.7906074371,61.1634447697,-0.16406219514599998,43.6030404573,70.9907099042,300.515374243,wait
279,2011-01-12 15:00:00,3.9881940197900003,-10.0699545196,-5.34381352923,290.988057635,27.3528576563,-19.083783541400003,-0.8066829466140001,4.30447025497,-24.699738536599998,301.31409548700003,wait
280,2011-01-12 16:00:00,4.399991442819999,-11.6306413706,-3.2958980290099995,307.87097891900004,-17.1257347255,19.609858146700002,-0.635999897174,27.4840472711,-103.58682616899999,301.942375799,wait
281,2011-01-12 17:00:00,4.5192097791300005,-24.5033922827,-10.0077521551,304.613399694,45.7044085442,-46.399786284899996,-0.804039684387,7.7676034740999995,165.275080642,301.354242323,run
282,2011-01-12 18:00:00,3.3135990618799998,-1.34033579828,-6.20816142286,295.356730553,-24.633046000500002,11.8442689548,-0.432957226919,25.6778741115,-27.9951123554,301.217113231,wait
283,2011-01-12 19:00:00,1.3510413101499998,-28.734308734000003,-3.45335309672,293.898850596,-2.9397421246,-52.6701620193,-0.51191000813,15.735181923299999,117.05291072,300.641905877,walk
284,2011-01-12 20:00:00,1.26183350752,-19.0876786788,-8.35120337849,302.890758844,-17.2986289778,-0.34531793941,-1.26601049256,25.0681561516,-181.25178343099998,300.14578276099996,walk
285,2011-01-12 21:00:00,4.27448971349,-23.9911442492,-0.050081851943300004,316.89628599,17.9414467679,-13.268708793699998,1.09677730261,3.35465367343,4.32992369715,301.159590498,walk
286,2011-01-12 22:00:00,2.63857323154,-26.500697585300003,-6.47721473873,298.931738332,70.4329410529,56.4246479406,0.328585504507,13.859308974000001,-20.8357365112,301.06243349,wait
288,2011-01-13 00:00:00,2.8624425859599993,-4.96386920823,-3.6478390662,303.333840149,-33.599721596,-29.853302116,-0.814341609697,18.7505637692,-21.6317966562,300.728700247,walk
289,2011-01-13 01:00:00,3.66571262644,-22.8823860504,-8.07480681897,299.928006508,-37.7734439776,-42.8420807576,-1.07541517761,35.0560003866,-103.29119903,301.556675318,walk
290,2011-01-13 02:00:00,2.59505813732,-17.55874839,-9.58664205518,322.349930337,-33.7636578143,52.327969608800004,1.39414272489,54.122521837,-51.848096405,300.67033324,run
291,2011-01-13 03:00:00,3.85441955251,-4.69813705309,-2.80710466462,291.377751354,-96.6246175125,9.348836164480002,0.226590731897,48.706957207399995,62.4867101079,301.094658887,run
292,2011-01-13 04:00:00,2.84428995352,-8.12939704721,-9.49629336324,290.591619891,98.05046827049999,44.4522496457,-0.5732640974009999,50.523893790600006,146.750174942,301.167262267,run
294,2011-01-13 06:00:00,1.71344453977,-26.6011283654,-8.009125321419999,292.141334455,-45.2241716779,-36.6319864788,0.577412021078,15.0434644698,14.6662104075,300.531282413,walk
296,2011-01-13 08:00:00,1.88962089664,-3.5915945265199993,-7.96575407098,313.90598971400004,36.517746386999995,32.2047416106,-0.0022252632406799997,16.3521149524,47.0952685328,300.696491904,run
299,2011-01-13 11:00:00,0.908064256654,-12.9237607805,-6.06848266587,313.394353026,32.018202486,-59.395960129799995,0.845352712466,21.1025085561,49.5879242786,300.111280524,walk
300,2011-01-13 12:00:00,4.0592934886,-9.89385036452,-11.098308210499999,289.8297837,-50.5199385608,15.0931139142,-0.6137211134780001,24.377599029899997,-302.942467868,300.74244352200003,run
301,2011-01-13 13:00:00,4.374808224780001,-16.9635284481,-0.16584579300400001,303.281972112,-1.7042059163799999,-50.02915260979999,-0.35229939951399997,33.0650172276,-49.0091607362,301.590513028,wait
304,2011-01-13 16:00:00,0.804857184078,-0.625763416738,-3.36018847012,282.89850010099997,-19.5535481825,53.64298174979999,-1.1067972328,32.3522992204,27.222370910100004,300.109382077,run
305,2011-01-13 17:00:00,2.33440011382,-22.933979780900003,-4.52875837625,326.85869225,31.846630072800004,11.6946181222,1.35806650534,63.4232061209,5.8378958692100005,301.129263785,walk
306,2011-01-13 18:00:00,1.7258602557799998,-15.014662189000001,-5.21249163922,303.199689685,43.1301165613,41.6718389139,0.184710874989,49.75968368229999,31.7510479865,300.49327214,walk
307,2011-01-13 19:00:00,1.12519978907,-27.8429718585,-4.16410024496,309.74999121900004,33.3350037758,11.0806797374,-1.42398483616,11.0334808969,-99.4224328071,300.280575845,run
308,2011-01-13 20:00:00,2.96255934383,-17.5017574012,-10.602913105199999,308.217709766,19.528348965699998,-15.509286324100001,0.9702567456710001,60.25054796479999,-51.7385268403,300.430807031,run
309,2011-01-13 21:00:00,1.5613491885100002,-10.7674539229,-5.853863945540001,297.243492725,10.6924469632,-28.1590300448,-0.780669325556,30.970923881399997,-158.21565108299998,300.896900675,run
310,2011-01-13 22:00:00,4.58152776734,-11.863108325799999,-6.28461195221,293.836052877,75.7731603924,15.4573810522,-0.465885939028,9.581224325780001,-117.013286987,301.08063654299997,walk
311,2011-01-13 23:00:00,4.54817762476,-13.140042895699999,-10.6113017419,325.870654475,16.543111906900002,8.41804814013,0.963827058801,8.093036761919999,-11.959558973399998,301.560057227,walk
313,2011-01-14 01:00:00,0.55445650372,-18.2284208805,-4.40170412135,345.05997292800004,34.9216274917,-18.3403906374,1.3639469259900001,0.226308424264,52.692574336899995,300.036968981,walk
315,2011-01-14 03:00:00,2.49792085339,-6.20324059105,-6.2110528257599995,305.78636126099997,83.888499584,-34.6179572318,0.48552036887100003,42.7882451406,-7.2283112658399995,301.108176067,walk
316,2011-01-14 04:00:00,3.64292833987,-5.84852050118,-1.37587646749,355.565444744,59.563521744700004,-14.196456897000001,1.47204468648,32.1364809535,-142.51286533299998,301.259004286,walk
318,2011-01-14 06:00:00,1.24016779189,-3.31272672595,-4.73697507086,283.47253258,-21.7943150037,81.3941954256,-1.17700801829,17.653107243900003,0.670721938736,300.502896385,run
319,2011-01-14 07:00:00,4.25835937468,-24.323503445,-1.2933280528,309.864667636,-3.9733740245599996,-38.6600374617,0.0522468519419,0.298111247405,104.50021209200001,301.220170955,run
320,2011-01-14 08:00:00,2.07924359134,-8.703119392080001,-7.922431160689999,301.655131303,-65.5298450147,-18.5809872202,0.0315294008159,41.7989163489,-157.953732708,300.322584469,walk
321,2011-01-14 09:00:00,3.08342533578,-22.8613998017,-0.9554310865360001,324.09301650099997,-87.2942236063,0.431758447189,1.2878729539799998,42.209140988,-256.69818076900003,301.05135284799996,walk
324,2011-01-14 12:00:00,2.5792850848400004,-29.0357778389,-4.92119581641,315.947000216,71.0659722919,18.6883955948,-1.30295019619,4.46885683054,63.79020136850001,300.73847295400003,walk
325,2011-01-14 13:00:00,2.38570493525,-17.4779788424,-8.07303952855,302.317955763,70.9679398948,2.7286716652700003,1.0664778010299998,12.8000783052,66.2284578124,300.763416763,walk
